order_id        , status   , date_created                 , date_closed                  , total_amount, currency_id, buyer_id  , buyer_nickname                , buyer_email, shipping_id, shipping_status, shipping_mode, payment_total, payment_methods                            , tags                                                                         , item_id      , item_title                                                                         , item_category, quantity, unit_price, full_unit_price, sku
2000013595774374, paid     , 2025-10-29T14:44:28.000-04:00, 2025-10-29T14:44:30.000-04:00,       353.85, BRL        ,  167372783, FRANCESCASANFELICE            ,            , 45768482481,                ,              ,        353.85, account_money                              , "pack_order, catalog, paid, delivered"                                       , MLB4124114955, Pure Filter Filtro 4 Estágios Com Esferas Pure Shower Cor Preto                    , MLB269858    ,        1,     353.85,          353.85, 
2000013595192288, paid     , 2025-10-29T13:58:59.000-04:00, 2025-10-29T13:59:01.000-04:00,       154.35, BRL        ,  137988113, REISMERIANE                   ,            , 45768449148,                ,              ,        154.35, account_money                              , "pack_order, catalog, paid, delivered"                                       , MLB5506605632, Refil Filtro Para Chuveiro Eletronic Pure Shower Cor Dourado-escuro                , MLB269858    ,        1,     154.35,          154.35, 
2000013594709868, paid     , 2025-10-29T13:27:16.000-04:00, 2025-10-29T13:27:19.000-04:00,       784.35, BRL        ,  216310248, THAMARAFUZINATOYOUSSEF        ,            , 45767994649,                ,              ,        784.35, credit_card                                , "d2c, pack_order, catalog, paid, one_shot, delivered"                        , MLB5452702020, Chuveiro De Parede Ducha Pure Shower Select                                        , MLB269588    ,        1,     784.35,          784.35, 
2000013593603618, paid     , 2025-10-29T11:57:28.000-04:00, 2025-10-29T11:57:31.000-04:00,       297.0 , BRL        ,  484573787, NASCIMENTOFABIM               ,            , 45767437223,                ,              ,        297.0 , account_money                              , "pack_order, paid, delivered, bundle"                                        , MLB4152670351, Ducha New Pure Shower Lavatório Profissional De Salão Dourado                      , MLB269858    ,        1,     297.0 ,          297.0 , 
2000013591910618, paid     , 2025-10-29T09:48:24.000-04:00, 2025-10-29T09:48:27.000-04:00,       297.0 , BRL        ,  168171185, EGST178774                    ,            , 45766644017,                ,              ,        297.0 , credit_card                                , "d2c, pack_order, paid, one_shot, delivered"                                 , MLB5428350132, Ducha New Pure Shower                                                              , MLB269858    ,        1,     297.0 ,          297.0 , 
2000013590725072, paid     , 2025-10-29T08:01:50.000-04:00, 2025-10-29T08:02:41.000-04:00,      1354.5 , BRL        ,  696368862, ARIANNYVIANNA                 ,            , 45766311928,                ,              ,       1354.5 , bank_transfer                              , "d2c, pack_order, catalog, paid, one_shot, delivered"                        , MLB4146565283, Ducha Chuveiro Parade Kit Premium Pure Shower C/ Ducha Aux Cor Prateado            , MLB269858    ,        1,    1354.5 ,         1354.5 , 
2000013587598666, paid     , 2025-10-28T21:12:52.000-04:00, 2025-10-28T21:12:54.000-04:00,       353.85, BRL        ,  156822350, NOFE8816543                   ,            , 45764582995,                ,              ,        353.85, account_money                              , "pack_order, catalog, paid, delivered, bundle"                               , MLB5505620560, Pure Filter Filtro 4 Estágios Com Esferas Pure Shower Cor Prateado                 , MLB269858    ,        1,     353.85,          353.85, 
2000013586207024, paid     , 2025-10-28T19:27:05.000-04:00, 2025-10-28T19:27:09.000-04:00,       889.35, BRL        ,   21950729, OLIVEIRAMEL2011               ,            , 45764228964,                ,              ,        889.35, credit_card                                , "d2c, pack_order, catalog, paid, one_shot, delivered"                        , MLB5829070264, Chuveiro De Parede Ducha Com Filtro Pure Shower Select Cromado                     , MLB269858    ,        1,     889.35,          889.35, 
2000013586147376, paid     , 2025-10-28T19:20:10.000-04:00, 2025-10-28T19:20:59.000-04:00,       297.0 , BRL        ,  178443733, LORENAPATRICIAPEREIRA         ,            , 45764187672,                ,              ,        297.0 , account_money                              , "pack_order, paid, delivered"                                                , MLB5551881482, Ducha New Pure Shower Lavatório Profissional De Salão Cromado                      , MLB269858    ,        1,     297.0 ,          297.0 , 
2000013585317336, cancelled, 2025-10-28T18:17:59.000-04:00, 2025-10-28T18:18:03.000-04:00,       784.35, BRL        ,  777824751, DOSSANTOSNEIDEGERMANO         ,            , 45763569353,                ,              ,        784.35, credit_card                                , "d2c, pack_order, catalog, one_shot, not_delivered, not_paid"                , MLB5551879968, Pure Shower Chuveiro Elétrico 7500w Cor Branco                                     , MLB269874    ,        1,     784.35,          784.35, 
2000013583949964, paid     , 2025-10-28T16:24:01.000-04:00, 2025-10-28T16:24:04.000-04:00,      1568.7 , BRL        , 2685303464, K20250910164842               ,            , 45763166416,                ,              ,       1568.7 , account_money                              , "pack_order, catalog, paid, delivered"                                       , MLB5551879968, Pure Shower Chuveiro Elétrico 7500w Cor Branco                                     , MLB269874    ,        2,     784.35,          784.35, 
2000013583126614, paid     , 2025-10-28T15:18:05.000-04:00, 2025-10-28T15:18:09.000-04:00,       314.0 , BRL        ,  231000565, MOTH6726571                   ,            , 45762748528,                ,              ,        314.0 , account_money                              , "pack_order, catalog, paid, delivered"                                       , MLB5454470876, Ducha Pet Shop Pure Shower Pet Acabamento Polido Cor Prateado                      , MLB269858    ,        2,     157.0 ,          157.0 , 
2000013581815936, paid     , 2025-10-28T13:40:11.000-04:00, 2025-10-28T13:40:57.000-04:00,       277.0 , BRL        , 1671523442, ALAL20240206092500            ,            , 45762118612,                ,              ,        277.0 , account_money                              , "pack_order, catalog, paid, delivered"                                       , MLB5504379546, Ducha Salão Pure Shower Pro Com Mangueira E Acabamento Cor Prateado                , MLB269858    ,        1,     277.0 ,          277.0 , 
2000013581822040, paid     , 2025-10-28T13:40:11.000-04:00, 2025-10-28T13:40:13.000-04:00,       277.0 , BRL        , 1671523442, ALAL20240206092500            ,            , 45762118312,                ,              ,        277.0 , account_money                              , "pack_order, catalog, paid, delivered"                                       , MLB5504379546, Ducha Salão Pure Shower Pro Com Mangueira E Acabamento Cor Prateado                , MLB269858    ,        1,     277.0 ,          277.0 , 
2000013581227674, paid     , 2025-10-28T12:57:19.000-04:00, 2025-10-28T12:57:22.000-04:00,       353.85, BRL        ,   14736369, RAISSAZENNI                   ,            , 45761580543,                ,              ,        353.85, account_money                              , "pack_order, catalog, paid, delivered"                                       , MLB4152354993, Pure Filter Filtro 4 Estágios Com Esferas Pure Shower                              , MLB269588    ,        1,     353.85,          353.85, 
2000013580982652, paid     , 2025-10-28T12:38:59.000-04:00, 2025-10-28T12:39:01.000-04:00,       754.9 , BRL        , 1817710492, JOWA20240516234019            ,            , 45761460677,                ,              ,        754.9 , account_money                              , "b2b, pack_order, paid, delivered, bundle"                                   , MLB4152385583, Chuveiro Elétrico Pure Shower C/ Filtro E Resistência Extra Branco 7.5 Kw          , MLB269874    ,        1,     754.9 ,          754.9 , 
2000013579975966, paid     , 2025-10-28T11:26:43.000-04:00, 2025-10-28T11:26:47.000-04:00,        56.0 , BRL        ,   68903218, SENASANDRA66                  ,            , 45760994821,                ,              ,         67.99, credit_card                                , "catalog, paid, delivered"                                                   , MLB5509057310, "Mangueira Flexível Para Ducha - 1,5m Pure Shower Cor Prateado"                    , MLB186340    ,        1,      56.0 ,           56.0 , 
2000013578441556, paid     , 2025-10-28T09:34:05.000-04:00, 2025-10-28T09:34:10.000-04:00,       197.0 , BRL        ,  131711743, MIRA OURO                     ,            , 45760263519,                ,              ,        197.0 , credit_card                                , "d2c, pack_order, catalog, paid, one_shot, delivered"                        , MLB4103214871, Ducha Pure Shower Standard Acabamento Polido Cor Cromado                           , MLB269858    ,        1,     197.0 ,          197.0 , 
2000013578280102, paid     , 2025-10-28T09:17:14.000-04:00, 2025-10-28T09:17:18.000-04:00,       353.85, BRL        ,   22815064, FER_FERRAZ2011                ,            , 45760159885,                ,              ,        353.85, credit_card                                , "d2c, pack_order, catalog, paid, one_shot, delivered"                        , MLB5505620560, Pure Filter Filtro 4 Estágios Com Esferas Pure Shower Cor Prateado                 , MLB269858    ,        1,     353.85,          353.85, 
2000013577921110, paid     , 2025-10-28T08:47:49.000-04:00, 2025-10-28T08:47:51.000-04:00,        56.0 , BRL        , 1355217806, PONTESJESSICA20230418000344   ,            , 45759983221,                ,              ,         56.0 , account_money                              , "pack_order, catalog, paid, delivered, bundle"                               , MLB5509057310, "Mangueira Flexível Para Ducha - 1,5m Pure Shower Cor Prateado"                    , MLB186340    ,        1,      56.0 ,           56.0 , 
2000013576944572, paid     , 2025-10-28T06:58:32.000-04:00, 2025-10-28T06:58:35.000-04:00,       197.0 , BRL        , 1174043442, BOLIAKAREN20220805184003      ,            , 45759750518,                ,              ,        197.0 , credit_card                                , "d2c, pack_order, catalog, paid, one_shot, delivered"                        , MLB4103214871, Ducha Pure Shower Standard Acabamento Polido Cor Cromado                           , MLB269858    ,        1,     197.0 ,          197.0 , 
2000013574702948, paid     , 2025-10-27T22:07:56.000-04:00, 2025-10-27T22:07:59.000-04:00,       277.0 , BRL        ,  157784196, HANATANIAJESUSDIAS            ,            , 45758745172,                ,              ,        277.0 , credit_card                                , "d2c, pack_order, catalog, paid, one_shot, delivered"                        , MLB5504379546, Ducha Salão Pure Shower Pro Com Mangueira E Acabamento Cor Prateado                , MLB269858    ,        1,     277.0 ,          277.0 , 
2000013571531152, paid     , 2025-10-27T18:12:54.000-04:00, 2025-10-27T18:12:58.000-04:00,       112.35, BRL        ,  155570384, CHRISTIANPRETTO               ,            , 45757067151,                ,              ,        112.35, credit_card                                , "d2c, pack_order, paid, one_shot, delivered"                                 , MLB5454185710, Refil De Esferas Minerais Para Ducha Pure Shower Select Dourado-escuro             , MLB269858    ,        1,     112.35,          112.35, 
2000013571372560, paid     , 2025-10-27T17:58:38.000-04:00, 2025-10-27T17:58:41.000-04:00,       353.85, BRL        ,  199669354, BRPA2995449                   ,            , 45756980177,                ,              ,        293.85, credit_card                                , "order_has_discount, catalog, paid, delivered"                               , MLB4152354993, Pure Filter Filtro 4 Estágios Com Esferas Pure Shower                              , MLB269588    ,        1,     353.85,          353.85, 
2000013571018258, paid     , 2025-10-27T17:31:17.000-04:00, 2025-10-27T17:32:09.000-04:00,       227.0 , BRL        ,  189966721, DAGLIANETHAYNACOSTATORRES     ,            , 45756811009,                ,              ,        227.0 , account_money                              , "pack_order, catalog, paid, delivered"                                       , MLB5506789606, Ducha Pure Shower Pet Kit Completo Mangueira E Suporte Cor Prateado                , MLB269858    ,        1,     227.0 ,          227.0 , 
2000013571005810, paid     , 2025-10-27T17:31:19.000-04:00, 2025-10-27T17:32:07.000-04:00,       227.0 , BRL        ,  189966721, DAGLIANETHAYNACOSTATORRES     ,            , 45756811073,                ,              ,        227.0 , account_money                              , "pack_order, catalog, paid, delivered"                                       , MLB5506789606, Ducha Pure Shower Pet Kit Completo Mangueira E Suporte Cor Prateado                , MLB269858    ,        1,     227.0 ,          227.0 , 
2000013571003814, paid     , 2025-10-27T17:31:15.000-04:00, 2025-10-27T17:31:59.000-04:00,       314.0 , BRL        ,  189966721, DAGLIANETHAYNACOSTATORRES     ,            , 45757066718,                ,              ,        314.0 , account_money                              , "pack_order, catalog, paid, delivered"                                       , MLB5454470876, Ducha Pet Shop Pure Shower Pet Acabamento Polido Cor Prateado                      , MLB269858    ,        2,     157.0 ,          157.0 , 
2000013570783564, paid     , 2025-10-27T17:14:26.000-04:00, 2025-10-27T17:14:28.000-04:00,       394.0 , BRL        , 2072976053, PC20241103113322              ,            , 45756706707,                ,              ,        394.0 , account_money                              , "pack_order, catalog, paid, delivered"                                       , MLB4103214871, Ducha Pure Shower Standard Acabamento Polido Cor Cromado                           , MLB269858    ,        2,     197.0 ,          197.0 , 
2000013570701624, paid     , 2025-10-27T17:09:31.000-04:00, 2025-10-27T17:09:33.000-04:00,       784.35, BRL        ,  224270694, NATHALIA AVELAR               ,            , 45756932312,                ,              ,        784.35, credit_card                                , "order_has_discount, catalog, paid, delivered"                               , MLB5551879968, Pure Shower Chuveiro Elétrico 7500w Cor Branco                                     , MLB269874    ,        1,     784.35,          784.35, 
2000013570614018, paid     , 2025-10-27T17:00:59.000-04:00, 2025-10-27T17:01:02.000-04:00,       297.0 , BRL        ,  299299867, JOSEMAUROMENDES               ,            , 45756623591,                ,              ,        297.0 , credit_card                                , "d2c, pack_order, paid, one_shot, delivered"                                 , MLB5551881482, Ducha New Pure Shower Lavatório Profissional De Salão Cromado                      , MLB269858    ,        1,     297.0 ,          297.0 , 
2000013567247618, paid     , 2025-10-27T13:04:41.000-04:00, 2025-10-27T13:04:45.000-04:00,       297.0 , BRL        ,  323406671, JOYCE LAGO                    ,            , 45755284892,                ,              ,        297.0 , credit_card                                , "d2c, pack_order, paid, one_shot, delivered"                                 , MLB5428350132, Ducha New Pure Shower                                                              , MLB269858    ,        1,     297.0 ,          297.0 , 
2000013567076952, paid     , 2025-10-27T12:50:04.000-04:00, 2025-10-27T12:51:06.000-04:00,        57.9 , BRL        ,   25068554, RAFA556443                    ,            , 45754930259,                ,              ,         64.89, bank_transfer                              , "paid, delivered"                                                            , MLB5483922756, Resistência Para Ducha Chuveiro Pure Shower Eletronic                              , MLB269874    ,        1,      57.9 ,           57.9 , 
2000013565507928, paid     , 2025-10-27T11:01:42.000-04:00, 2025-10-27T11:01:45.000-04:00,       784.35, BRL        ,    1492394, KM192007                      ,            , 45754210111,                ,              ,        784.35, credit_card                                , "order_has_discount, catalog, paid, delivered"                               , MLB5551879968, Pure Shower Chuveiro Elétrico 7500w Cor Branco                                     , MLB269874    ,        1,     784.35,          784.35, 
2000013564720260, paid     , 2025-10-27T10:05:45.000-04:00, 2025-10-27T10:05:47.000-04:00,       277.0 , BRL        ,  264101332, ASROSIASROSI                  ,            , 45754082442,                ,              ,        277.0 , credit_card                                , "d2c, pack_order, catalog, paid, one_shot, delivered"                        , MLB5504379546, Ducha Salão Pure Shower Pro Com Mangueira E Acabamento Cor Prateado                , MLB269858    ,        1,     277.0 ,          277.0 , 
2000013564601970, paid     , 2025-10-27T10:01:08.000-04:00, 2025-10-27T10:01:11.000-04:00,       784.35, BRL        ,   22307967, FERRIBEIROALVES               ,            , 45754053130,                ,              ,        784.35, credit_card                                , "d2c, pack_order, catalog, paid, one_shot, delivered"                        , MLB5452702020, Chuveiro De Parede Ducha Pure Shower Select                                        , MLB269588    ,        1,     784.35,          784.35, 
2000013563966464, paid     , 2025-10-27T09:08:28.000-04:00, 2025-10-27T09:08:32.000-04:00,       353.85, BRL        ,  159614468, NOGU1046851                   ,            , 45753470263,                ,              ,        353.85, credit_card                                , "d2c, pack_order, catalog, paid, one_shot, delivered"                        , MLB4152354993, Pure Filter Filtro 4 Estágios Com Esferas Pure Shower                              , MLB269588    ,        1,     353.85,          353.85, 
2000013563595884, paid     , 2025-10-27T08:34:38.000-04:00, 2025-10-27T08:35:18.000-04:00,       784.35, BRL        ,  227728340, BIAMULLERBIAMULLER            ,            , 45753541324,                ,              ,        784.35, account_money                              , "pack_order, catalog, paid, delivered"                                       , MLB5452702020, Chuveiro De Parede Ducha Pure Shower Select                                        , MLB269588    ,        1,     784.35,          784.35, 
2000013563537148, paid     , 2025-10-27T08:29:05.000-04:00, 2025-10-27T08:29:08.000-04:00,       353.85, BRL        ,   28552213, LUCASBBC                      ,            , 45753512578,                ,              ,        293.85, credit_card                                , "order_has_discount, catalog, paid, delivered"                               , MLB4152354993, Pure Filter Filtro 4 Estágios Com Esferas Pure Shower                              , MLB269588    ,        1,     353.85,          353.85, 
2000013559558818, paid     , 2025-10-26T20:05:54.000-04:00, 2025-10-26T20:05:57.000-04:00,       353.85, BRL        ,  537398106, BAFE2292418                   ,            , 45751479097,                ,              ,        353.85, credit_card                                , "d2c, pack_order, catalog, paid, one_shot, delivered"                        , MLB5505620560, Pure Filter Filtro 4 Estágios Com Esferas Pure Shower Cor Prateado                 , MLB269858    ,        1,     353.85,          353.85, 
2000013557928078, paid     , 2025-10-26T17:34:52.000-04:00, 2025-10-26T17:34:56.000-04:00,       154.35, BRL        ,  178015192, MOMA7463556                   ,            , 45751037956,                ,              ,        154.35, credit_card                                , "d2c, pack_order, catalog, paid, one_shot, delivered"                        , MLB5506605632, Refil Filtro Para Chuveiro Eletronic Pure Shower Cor Dourado-escuro                , MLB269858    ,        1,     154.35,          154.35, 
2000013557752330, paid     , 2025-10-26T17:18:05.000-04:00, 2025-10-26T17:18:08.000-04:00,       353.85, BRL        ,  200473293, CLARICEDALLAGNOLCASADO        ,            , 45750709867,                ,              ,        353.85, credit_card                                , "d2c, pack_order, catalog, paid, one_shot, delivered"                        , MLB4152354993, Pure Filter Filtro 4 Estágios Com Esferas Pure Shower                              , MLB269588    ,        1,     353.85,          353.85, 
2000013556878090, paid     , 2025-10-26T15:48:44.000-04:00, 2025-10-26T15:48:46.000-04:00,       784.35, BRL        ,  174804003, SISI8115586                   ,            , 45750589782,                ,              ,        784.35, credit_card                                , "order_has_discount, catalog, paid, delivered"                               , MLB5528362076, Chuveiro Elétrico Pure Shower 5500w Cor Branco                                     , MLB269874    ,        1,     784.35,          784.35, 
2000013556766758, cancelled, 2025-10-26T15:37:57.000-04:00, 2025-10-26T15:38:00.000-04:00,      1188.0 , BRL        , 2177313226, GM20241223151529              ,            , 45752029154,                ,              ,       1188.0 , account_money                              , "pack_order, not_delivered, not_paid"                                        , MLB5551881482, Ducha New Pure Shower Lavatório Profissional De Salão Cromado                      , MLB269858    ,        4,     297.0 ,          297.0 , 
2000013556317306, paid     , 2025-10-26T14:56:08.000-04:00, 2025-10-26T14:56:11.000-04:00,       353.85, BRL        ,  653606217, CAJU5747187                   ,            , 45750115179,                ,              ,        353.85, credit_card                                , "d2c, pack_order, catalog, paid, one_shot, delivered"                        , MLB4152354993, Pure Filter Filtro 4 Estágios Com Esferas Pure Shower                              , MLB269588    ,        1,     353.85,          353.85, 
2000013556001158, paid     , 2025-10-26T14:23:01.000-04:00, 2025-10-26T14:23:05.000-04:00,       277.0 , BRL        , 2272180473, MR20250217132642              ,            , 45749977641,                ,              ,        277.0 , credit_card                                , "d2c, pack_order, catalog, paid, one_shot, delivered"                        , MLB5504379546, Ducha Salão Pure Shower Pro Com Mangueira E Acabamento Cor Prateado                , MLB269858    ,        1,     277.0 ,          277.0 , 
2000013554687390, paid     , 2025-10-26T12:03:53.000-04:00, 2025-10-26T12:03:57.000-04:00,       784.35, BRL        ,  240548547, SARAHMONTEFISIO               ,            , 45749666376,                ,              ,        784.35, credit_card                                , "d2c, pack_order, catalog, paid, one_shot, delivered"                        , MLB5551879968, Pure Shower Chuveiro Elétrico 7500w Cor Branco                                     , MLB269874    ,        1,     784.35,          784.35, 
2000013554562394, paid     , 2025-10-26T11:44:16.000-04:00, 2025-10-26T11:45:48.000-04:00,       154.35, BRL        , 1306903728, TJ20240620124826              ,            , 45749589760,                ,              ,        154.35, account_money                              , "pack_order, catalog, paid, delivered"                                       , MLB5506605632, Refil Filtro Para Chuveiro Eletronic Pure Shower Cor Dourado-escuro                , MLB269858    ,        1,     154.35,          154.35, 
2000013553459636, paid     , 2025-10-26T09:41:48.000-04:00, 2025-10-26T09:41:51.000-04:00,       784.35, BRL        ,  174769270, ADCECOLI                      ,            , 45749131688,                ,              ,        784.35, credit_card                                , "d2c, pack_order, catalog, paid, one_shot, delivered"                        , MLB5551879968, Pure Shower Chuveiro Elétrico 7500w Cor Branco                                     , MLB269874    ,        1,     784.35,          784.35, 
2000013552985082, paid     , 2025-10-26T08:25:50.000-04:00, 2025-10-26T08:26:56.000-04:00,       197.0 , BRL        ,  181113995, IOLARIODOSSANTOSNETO          ,            , 45748911388,                ,              ,        197.0 , bank_transfer                              , "d2c, pack_order, catalog, paid, one_shot, delivered"                        , MLB4103214871, Ducha Pure Shower Standard Acabamento Polido Cor Cromado                           , MLB269858    ,        1,     197.0 ,          197.0 , 
2000013550064718, paid     , 2025-10-25T19:42:15.000-04:00, 2025-10-25T19:42:18.000-04:00,       353.85, BRL        ,  576967933, LUMA8271335                   ,            , 45747653970,                ,              ,        353.85, credit_card                                , "d2c, pack_order, catalog, paid, one_shot, delivered"                        , MLB4152354993, Pure Filter Filtro 4 Estágios Com Esferas Pure Shower                              , MLB269588    ,        1,     353.85,          353.85, 
2000013548068504, paid     , 2025-10-25T15:53:59.000-04:00, 2025-10-25T15:54:03.000-04:00,        56.0 , BRL        ,  218769535, JOSELEONARDOZANATA            ,            , 45746501185,                ,              ,         59.31, credit_card                                , "d2c, pack_order, catalog, paid, one_shot, delivered"                        , MLB5509057310, "Mangueira Flexível Para Ducha - 1,5m Pure Shower Cor Prateado"                    , MLB186340    ,        1,      56.0 ,           56.0 , 
2000013545136676, paid     , 2025-10-25T10:43:23.000-04:00, 2025-10-25T10:43:27.000-04:00,       197.0 , BRL        , 1778245576, DUAN20240419071324            ,            , 45745152723,                ,              ,        197.0 , credit_card                                , "d2c, pack_order, catalog, paid, one_shot, delivered"                        , MLB4103214871, Ducha Pure Shower Standard Acabamento Polido Cor Cromado                           , MLB269858    ,        1,     197.0 ,          197.0 , 
2000013545087860, cancelled, 2025-10-25T10:37:08.000-04:00, 2025-10-25T10:37:11.000-04:00,        57.9 , BRL        ,  500853201, FELIXRAFAELA20220915100507    ,            , 45745380362,                ,              ,         57.9 , account_money                              , "pack_order, not_delivered, not_paid"                                        , MLB5483922756, Resistência Para Ducha Chuveiro Pure Shower Eletronic                              , MLB269874    ,        1,      57.9 ,           57.9 , 
2000013545087862, cancelled, 2025-10-25T10:37:08.000-04:00, 2025-10-25T10:37:11.000-04:00,       154.35, BRL        ,  500853201, FELIXRAFAELA20220915100507    ,            , 45745380362,                ,              ,        154.35, account_money                              , "pack_order, catalog, not_delivered, not_paid"                               , MLB5506605632, Refil Filtro Para Chuveiro Eletronic Pure Shower Cor Dourado-escuro                , MLB269858    ,        1,     154.35,          154.35, 
2000013544471334, paid     , 2025-10-25T09:34:28.000-04:00, 2025-10-25T09:34:32.000-04:00,       353.85, BRL        , 1098961913, DAEDILSON20220331120126       ,            , 45745116032,                ,              ,        353.85, credit_card                                , "d2c, pack_order, catalog, paid, one_shot, delivered"                        , MLB4152354993, Pure Filter Filtro 4 Estágios Com Esferas Pure Shower                              , MLB269588    ,        1,     353.85,          353.85, 
2000013544035562, paid     , 2025-10-25T08:39:37.000-04:00, 2025-10-25T08:39:40.000-04:00,       353.85, BRL        ,  185362055, ALUGATO                       ,            , 45744653123,                ,              ,        353.85, credit_card                                , "d2c, pack_order, catalog, paid, one_shot, delivered"                        , MLB4152354993, Pure Filter Filtro 4 Estágios Com Esferas Pure Shower                              , MLB269588    ,        1,     353.85,          353.85, 
2000013541160258, paid     , 2025-10-24T20:40:18.000-04:00, 2025-10-24T20:41:49.000-04:00,        57.9 , BRL        ,  615171000, DESAPEGAFINO                  ,            , 45743301823,                ,              ,        115.8 , "credit_card, bank_transfer"               , "d2c, pack_order, paid, one_shot, delivered"                                 , MLB5483922756, Resistência Para Ducha Chuveiro Pure Shower Eletronic                              , MLB269874    ,        1,      57.9 ,           57.9 , 
2000013539847108, paid     , 2025-10-24T18:31:40.000-04:00, 2025-10-24T18:31:42.000-04:00,        56.0 , BRL        ,  278675029, EDUARDOFRG                    ,            , 45742962002,                ,              ,         56.0 , credit_card                                , "order_has_discount, catalog, paid, delivered"                               , MLB5509057310, "Mangueira Flexível Para Ducha - 1,5m Pure Shower Cor Prateado"                    , MLB186340    ,        1,      56.0 ,           56.0 , 
2000013539312908, paid     , 2025-10-24T17:38:56.000-04:00, 2025-10-24T17:39:39.000-04:00,       394.0 , BRL        ,   29936681, ROGNOJOSADESOUSA              ,            , 45742455945,                ,              ,        394.0 , account_money                              , "pack_order, catalog, paid, not_delivered"                                   , MLB4103214871, Ducha Pure Shower Standard Acabamento Polido Cor Cromado                           , MLB269858    ,        2,     197.0 ,          197.0 , 
2000013539312910, paid     , 2025-10-24T17:38:56.000-04:00, 2025-10-24T17:38:58.000-04:00,       591.0 , BRL        ,   29936681, ROGNOJOSADESOUSA              ,            , 45742712086,                ,              ,        591.0 , account_money                              , "pack_order, catalog, paid, not_delivered"                                   , MLB4103214871, Ducha Pure Shower Standard Acabamento Polido Cor Cromado                           , MLB269858    ,        3,     197.0 ,          197.0 , 
2000013537111762, paid     , 2025-10-24T14:16:41.000-04:00, 2025-10-24T14:16:43.000-04:00,      1568.7 , BRL        , 1133732797, TEIXEIRASUZY20220531102419    ,            , 45741637466,                ,              ,       1568.7 , account_money                              , "pack_order, catalog, paid, delivered"                                       , MLB5551879968, Pure Shower Chuveiro Elétrico 7500w Cor Branco                                     , MLB269874    ,        2,     784.35,          784.35, 
2000013537016076, paid     , 2025-10-24T14:07:28.000-04:00, 2025-10-24T14:07:31.000-04:00,       784.35, BRL        , 1133732797, TEIXEIRASUZY20220531102419    ,            , 45741328303,                ,              ,        784.35, credit_card                                , "d2c, pack_order, catalog, paid, one_shot, delivered"                        , MLB5452702020, Chuveiro De Parede Ducha Pure Shower Select                                        , MLB269588    ,        1,     784.35,          784.35, 
2000013536828830, paid     , 2025-10-24T13:51:15.000-04:00, 2025-10-24T13:51:58.000-04:00,       353.85, BRL        ,  176117403, GUUGA                         ,            , 45741490644,                ,              ,        353.85, account_money                              , "pack_order, catalog, paid, delivered, bundle"                               , MLB4152354993, Pure Filter Filtro 4 Estágios Com Esferas Pure Shower                              , MLB269588    ,        1,     353.85,          353.85, 
2000013536775404, cancelled, 2025-10-24T13:46:52.000-04:00, 2025-10-24T13:46:54.000-04:00,      2353.05, BRL        , 1133732797, TEIXEIRASUZY20220531102419    ,            , 45741465296,                ,              ,       2353.05, account_money                              , "pack_order, catalog, not_delivered, not_paid"                               , MLB5452702020, Chuveiro De Parede Ducha Pure Shower Select                                        , MLB269588    ,        3,     784.35,          784.35, 
2000013536077876, paid     , 2025-10-24T12:52:29.000-04:00, 2025-10-24T12:52:33.000-04:00,       784.35, BRL        ,   14916962, SILVEIRAPR                    ,            , 45741153376,                ,              ,        784.35, credit_card                                , "d2c, pack_order, catalog, paid, one_shot, delivered"                        , MLB5551879968, Pure Shower Chuveiro Elétrico 7500w Cor Branco                                     , MLB269874    ,        1,     784.35,          784.35, 
2000013534520190, paid     , 2025-10-24T10:35:28.000-04:00, 2025-10-24T10:35:30.000-04:00,       591.0 , BRL        , 1163674819, VALVAL20220719153345          ,            , 45740370146,                ,              ,        591.0 , account_money                              , "b2b, pack_order, catalog, paid, delivered"                                  , MLB4103214871, Ducha Pure Shower Standard Acabamento Polido Cor Cromado                           , MLB269858    ,        3,     197.0 ,          197.0 , 
2000013533523592, paid     , 2025-10-24T09:09:30.000-04:00, 2025-10-24T09:10:09.000-04:00,       784.35, BRL        , 1671177631, LIMO20240207102148            ,            , 45739890076,                ,              ,        784.35, account_money                              , "pack_order, catalog, paid, delivered"                                       , MLB5452702020, Chuveiro De Parede Ducha Pure Shower Select                                        , MLB269588    ,        1,     784.35,          784.35, 
2000013532976066, paid     , 2025-10-24T08:11:45.000-04:00, 2025-10-24T08:11:47.000-04:00,       197.0 , BRL        ,  151645689, PIWA4068054                   ,            , 45739608934,                ,              ,        197.0 , credit_card                                , "d2c, pack_order, catalog, paid, one_shot, delivered"                        , MLB4103214871, Ducha Pure Shower Standard Acabamento Polido Cor Cromado                           , MLB269858    ,        1,     197.0 ,          197.0 , 
2000013532892494, paid     , 2025-10-24T08:02:04.000-04:00, 2025-10-24T08:02:44.000-04:00,       297.0 , BRL        ,  160744173, ELCIENEDIAALEXANDREDIASALEX   ,            , 45739310665,                ,              ,        297.0 , account_money                              , "pack_order, order_has_discount, paid, delivered"                            , MLB5428350132, Ducha New Pure Shower                                                              , MLB269858    ,        1,     297.0 ,          297.0 , 
